location,price,size,rooms,price/m2,bathrooms,type,region
Ca n'Aurell (Terrassa),149900,110,4,1362.73,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),171000,110,4,1554.55,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),225000,107,4,2102.8,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),238000,104,3,2288.46,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),88000,79,3,1113.92,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),269000,105,4,2561.9,2,Duplex,barcelona
Ca n'Aurell (Terrassa),167000,108,4,1546.3,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),340000,180,4,1888.89,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),269000,105,4,2561.9,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),169000,86,3,1965.12,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),157000,75,3,2093.33,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),250000,107,3,2336.45,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),77500,38,1,2039.47,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),475000,227,6,2092.51,3,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),302000,110,3,2745.45,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),142000,89,3,1595.51,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),345000,264,3,1306.82,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),375000,185,3,2027.03,3,Casa,valles_occidental
Ca n'Aurell (Terrassa),199000,106,3,1877.36,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),169900,101,3,1682.18,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),295000,220,6,1340.91,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),359000,256,4,1402.34,3,Casa,valles_occidental
Ca n'Aurell (Terrassa),169000,128,6,1320.31,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),157000,65,2,2415.38,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),168900,85,3,1987.06,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),294000,320,5,918.75,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),204000,107,3,1906.54,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),184000,100,4,1840.0,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),160000,70,1,2285.71,2,Duplex,barcelona
Ca n'Aurell (Terrassa),138000,98,3,1408.16,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),168500,96,4,1755.21,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),359000,256,4,1402.34,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),158000,95,3,1663.16,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),256000,106,3,2415.09,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),150000,70,3,2142.86,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),269900,95,3,2841.05,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),375000,152,3,2467.11,2,Casa,valles_occidental
Ca n'Aurell (Terrassa),138000,119,3,1159.66,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),369000,256,4,1441.41,4,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),302000,110,3,2745.45,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),235000,86,3,2732.56,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),156050,92,4,1696.2,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),299000,160,2,1868.75,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),159000,100,3,1590.0,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),179000,72,3,2486.11,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),149800,67,2,2235.82,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),315000,150,3,2100.0,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),177000,85,4,2082.35,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),169000,128,6,1320.31,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),295000,219,6,1347.03,2,Casa,valles_occidental
Ca n'Aurell (Terrassa),189980,107,4,1775.51,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),215000,124,4,1733.87,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),160000,70,1,2285.71,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),359000,256,4,1402.34,3,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),375000,152,3,2467.11,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),133000,78,2,1705.13,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),158000,90,3,1755.56,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),155500,44,2,3534.09,2,Piso,barcelona
Ca n'Aurell (Terrassa),365000,115,4,3173.91,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),174000,80,3,2175.0,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),295000,220,6,1340.91,2,Casa,barcelona
Ca n'Aurell (Terrassa),174000,89,3,1955.06,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),142000,80,4,1775.0,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),223000,102,3,2186.27,2,Duplex,barcelona
Ca n'Aurell (Terrassa),215000,130,4,1653.85,2,Duplex,barcelona
Ca n'Aurell (Terrassa),172000,90,2,1911.11,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),229000,90,3,2544.44,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),580000,200,6,2900.0,2,Casa,valles_occidental
Ca n'Aurell (Terrassa),305000,118,4,2584.75,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),359000,256,4,1402.34,2,Casa,barcelona
Ca n'Aurell (Terrassa),375000,185,3,2027.03,3,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),145000,78,3,1858.97,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),215000,130,4,1653.85,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),560000,350,4,1600.0,4,Casa,valles_occidental
Ca n'Aurell (Terrassa),231000,124,3,1862.9,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),176500,140,3,1260.71,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),215000,104,3,2067.31,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),177000,107,3,1654.21,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),185000,160,3,1156.25,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),198800,115,5,1728.7,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),275000,87,3,3160.92,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),177000,80,4,2212.5,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),209500,95,4,2205.26,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),277000,123,3,2252.03,2,Duplex,barcelona
Ca n'Aurell (Terrassa),195000,85,3,2294.12,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),248500,187,3,1328.88,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),88000,50,1,1760.0,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),168900,85,3,1987.06,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),228000,180,3,1266.67,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),189000,200,4,945.0,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),210000,98,3,2142.86,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),489000,312,6,1567.31,4,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),99200,86,3,1153.49,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),580000,200,6,2900.0,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),238000,104,2,2288.46,2,Casa,barcelona
Ca n'Aurell (Terrassa),186000,94,4,1978.72,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),149900,110,4,1362.73,1,Atico,barcelona
Ca n'Aurell (Terrassa),279900,115,4,2433.91,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),194000,98,3,1979.59,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),223000,102,3,2186.27,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),560000,350,4,1600.0,4,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),172000,86,3,2000.0,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),289000,109,3,2651.38,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),320000,194,3,1649.48,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),465000,191,3,2434.55,2,Casa,valles_occidental
Ca n'Aurell (Terrassa),440000,340,4,1294.12,3,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),145000,104,3,1394.23,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),180000,84,4,2142.86,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),248500,187,3,1328.88,2,Duplex,barcelona
Ca n'Aurell (Terrassa),238000,104,3,2288.46,2,Casa,valles_occidental
Ca n'Aurell (Terrassa),339000,193,3,1756.48,2,Casa,barcelona
Ca n'Aurell (Terrassa),160000,60,1,2666.67,2,Duplex,barcelona
Ca n'Aurell (Terrassa),179000,76,3,2355.26,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),169900,89,3,1908.99,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),210000,98,3,2142.86,2,Duplex,barcelona
Ca n'Aurell (Terrassa),256000,93,3,2752.69,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),440000,340,4,1294.12,3,Casa,valles_occidental
Ca n'Aurell (Terrassa),179000,111,4,1612.61,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),142000,104,3,1365.38,1,Piso,barcelona
Ca n'Aurell (Terrassa),340000,180,4,1888.89,2,Casa,barcelona
Ca n'Aurell (Terrassa),155000,90,4,1722.22,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),295000,219,6,1347.03,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),215000,104,3,2067.31,2,Duplex,barcelona
Ca n'Aurell (Terrassa),129000,70,2,1842.86,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),176050,110,3,1600.45,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),220000,86,3,2558.14,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),369000,256,4,1441.41,4,Casa,valles_occidental
Ca n'Aurell (Terrassa),327000,152,3,2151.32,3,Piso,valles_occidental
Ca n'Aurell (Terrassa),215000,249,3,863.45,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),199900,96,3,2082.29,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),95000,48,1,1979.17,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),110000,38,1,2894.74,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),238000,104,2,2288.46,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),345000,182,5,1895.6,3,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),339000,193,3,1756.48,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),177900,98,3,1815.31,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),294000,320,5,918.75,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),489000,312,6,1567.31,4,Casa,valles_occidental
Ca n'Aurell (Terrassa),149800,82,2,1826.83,1,Piso,barcelona
Ca n'Aurell (Terrassa),228000,180,3,1266.67,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),157000,65,2,2415.38,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),189000,200,4,945.0,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),327000,152,3,2151.32,3,Casa,barcelona
Ca n'Aurell (Terrassa),193500,119,4,1626.05,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),130000,70,2,1857.14,1,Piso,barcelona
Ca n'Aurell (Terrassa),215000,249,3,863.45,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),178000,90,3,1977.78,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),160000,60,1,2666.67,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),287500,100,3,2875.0,3,Piso,valles_occidental
Ca n'Aurell (Terrassa),269900,95,3,2841.05,1,Casa,valles_occidental
Ca n'Aurell (Terrassa),353200,455,4,776.26,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),136900,112,4,1222.32,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),186000,108,4,1722.22,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),295000,137,3,2153.28,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),173000,97,3,1783.51,2,Piso,barcelona
Ca n'Aurell (Terrassa),353200,455,4,776.26,2,Casa,valles_occidental
Ca n'Aurell (Terrassa),259000,80,3,3237.5,2,Piso,valles_occidental
Ca n'Aurell (Terrassa),465000,191,3,2434.55,2,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),124000,110,3,1127.27,1,Piso,valles_occidental
Ca n'Aurell (Terrassa),185000,125,3,1480.0,1,Piso,barcelona
Ca n'Aurell (Terrassa),199000,106,3,1877.36,2,Duplex,barcelona
Ca n'Aurell (Terrassa),142000,68,2,2088.24,1,Piso,barcelona
Ca n'Aurell (Terrassa),315000,150,3,2100.0,1,Piso,valles_occidental_nord
Ca n'Aurell (Terrassa),277000,123,3,2252.03,2,Piso,valles_occidental_nord
Ca n'Oriac (Sabadell),188000,100,3,1880.0,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),259000,217,3,1193.55,3,Piso,valles_occidental
Ca n'Oriac (Sabadell),146000,91,3,1604.4,1,Piso,sabadell
Ca n'Oriac (Sabadell),278000,364,3,763.74,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),197000,87,3,2264.37,2,Piso,valles_occidental
Ca n'Oriac (Sabadell),156000,76,2,2052.63,1,Piso,sabadell
Ca n'Oriac (Sabadell),92000,50,3,1840.0,1,Piso,sabadell
Ca n'Oriac (Sabadell),118500,69,3,1717.39,1,Piso,sabadell
Ca n'Oriac (Sabadell),239000,135,3,1770.37,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),259000,217,3,1193.55,3,Casa,barcelona
Ca n'Oriac (Sabadell),159000,170,3,935.29,2,Piso,sabadell
Ca n'Oriac (Sabadell),149000,106,4,1405.66,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),262000,331,3,791.54,3,Casa,valles_occidental
Ca n'Oriac (Sabadell),91000,70,3,1300.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),136000,150,3,906.67,2,Piso,sabadell
Ca n'Oriac (Sabadell),155000,75,3,2066.67,1,Piso,sabadell
Ca n'Oriac (Sabadell),227000,200,4,1135.0,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),229000,110,3,2081.82,1,Piso,sabadell
Ca n'Oriac (Sabadell),178470,90,4,1983.0,1,Piso,sabadell
Ca n'Oriac (Sabadell),355000,165,4,2151.52,2,Piso,sabadell
Ca n'Oriac (Sabadell),188000,100,3,1880.0,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),175100,121,4,1447.11,1,Piso,sabadell
Ca n'Oriac (Sabadell),219000,170,4,1288.24,2,Casa,barcelona
Ca n'Oriac (Sabadell),99000,47,1,2106.38,1,Piso,sabadell
Ca n'Oriac (Sabadell),151500,73,3,2075.34,1,Piso,sabadell
Ca n'Oriac (Sabadell),110000,75,3,1466.67,1,Piso,sabadell
Ca n'Oriac (Sabadell),229000,100,3,2290.0,2,Piso,sabadell
Ca n'Oriac (Sabadell),229000,100,3,2290.0,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),107500,69,3,1557.97,1,Piso,sabadell
Ca n'Oriac (Sabadell),118500,67,3,1768.66,1,Piso,sabadell
Ca n'Oriac (Sabadell),152000,70,3,2171.43,1,Piso,sabadell
Ca n'Oriac (Sabadell),289000,128,4,2257.81,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),390000,270,4,1444.44,3,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),295000,405,4,728.4,2,Piso,sabadell
Ca n'Oriac (Sabadell),313000,191,3,1638.74,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),175000,150,4,1166.67,1,Casa,barcelona
Ca n'Oriac (Sabadell),235000,219,5,1073.06,2,Piso,sabadell
Ca n'Oriac (Sabadell),195000,100,4,1950.0,1,Duplex,barcelona
Ca n'Oriac (Sabadell),278000,265,4,1049.06,2,Piso,sabadell
Ca n'Oriac (Sabadell),200000,98,3,2040.82,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),280000,245,4,1142.86,2,Piso,sabadell
Ca n'Oriac (Sabadell),151900,76,3,1998.68,1,Casa,barcelona
Ca n'Oriac (Sabadell),90000,68,3,1323.53,1,Piso,sabadell
Ca n'Oriac (Sabadell),189900,177,3,1072.88,1,Casa,barcelona
Ca n'Oriac (Sabadell),148000,51,1,2901.96,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),187000,88,4,2125.0,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),239000,133,3,1796.99,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),90000,100,3,900.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),126000,91,3,1384.62,1,Piso,sabadell
Ca n'Oriac (Sabadell),210000,126,3,1666.67,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),133000,62,3,2145.16,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),78000,54,3,1444.44,1,Piso,sabadell
Ca n'Oriac (Sabadell),61000,60,3,1016.67,1,Piso,sabadell
Ca n'Oriac (Sabadell),450000,288,4,1562.5,4,Piso,sabadell
Ca n'Oriac (Sabadell),175000,150,4,1166.67,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),179000,80,3,2237.5,2,Piso,sabadell
Ca n'Oriac (Sabadell),146900,172,4,854.07,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),89000,133,4,669.17,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),110000,76,3,1447.37,1,Piso,sabadell
Ca n'Oriac (Sabadell),189000,87,3,2172.41,1,Piso,sabadell
Ca n'Oriac (Sabadell),190000,51,2,3725.49,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),146900,172,4,854.07,2,Piso,sabadell
Ca n'Oriac (Sabadell),54000,60,2,900.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),189900,177,3,1072.88,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),360000,230,4,1565.22,3,Piso,sabadell
Ca n'Oriac (Sabadell),262000,331,3,791.54,3,Piso,sabadell
Ca n'Oriac (Sabadell),79000,62,3,1274.19,1,Piso,barcelona
Ca n'Oriac (Sabadell),207000,90,3,2300.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),89000,50,3,1780.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),278000,364,3,763.74,1,Casa,barcelona
Ca n'Oriac (Sabadell),255000,98,3,2602.04,3,Casa,valles_occidental
Ca n'Oriac (Sabadell),420000,269,4,1561.34,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),169000,75,3,2253.33,1,Piso,barcelona
Ca n'Oriac (Sabadell),190000,100,4,1900.0,2,Piso,sabadell
Ca n'Oriac (Sabadell),102500,75,3,1366.67,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),176000,76,2,2315.79,1,Piso,sabadell
Ca n'Oriac (Sabadell),150000,76,2,1973.68,1,Piso,sabadell
Ca n'Oriac (Sabadell),219000,170,4,1288.24,2,Piso,valles_occidental
Ca n'Oriac (Sabadell),151900,76,3,1998.68,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),155000,75,3,2066.67,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),369000,380,4,971.05,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),189000,149,3,1268.46,1,Casa,barcelona
Ca n'Oriac (Sabadell),135000,87,3,1551.72,1,Piso,sabadell
Ca n'Oriac (Sabadell),390000,270,4,1444.44,3,Casa,valles_occidental
Ca n'Oriac (Sabadell),153000,85,2,1800.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),109000,51,2,2137.25,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),132260,80,4,1653.25,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),179000,132,3,1356.06,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),257000,319,4,805.64,3,Casa,valles_occidental
Ca n'Oriac (Sabadell),105000,60,2,1750.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),279000,135,3,2066.67,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),186000,110,3,1690.91,1,Piso,barcelona
Ca n'Oriac (Sabadell),97260,65,3,1496.31,1,Piso,barcelona
Ca n'Oriac (Sabadell),299000,138,4,2166.67,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),299900,238,5,1260.08,4,Casa,valles_occidental
Ca n'Oriac (Sabadell),117000,73,4,1602.74,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),296000,202,4,1465.35,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),127000,77,3,1649.35,1,Piso,barcelona
Ca n'Oriac (Sabadell),289000,128,4,2257.81,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),143000,95,4,1505.26,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),112000,99,3,1131.31,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),365000,218,4,1674.31,1,Casa,barcelona
Ca n'Oriac (Sabadell),136000,60,3,2266.67,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),215000,118,4,1822.03,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),106000,80,3,1325.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),345000,223,4,1547.09,2,Piso,sabadell
Ca n'Oriac (Sabadell),168000,74,3,2270.27,1,Piso,sabadell
Ca n'Oriac (Sabadell),149840,70,3,2140.57,1,Piso,sabadell
Ca n'Oriac (Sabadell),79000,60,4,1316.67,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),380000,236,3,1610.17,3,Casa,valles_occidental
Ca n'Oriac (Sabadell),179000,87,3,2057.47,2,Piso,valles_occidental
Ca n'Oriac (Sabadell),280000,245,4,1142.86,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),159000,170,3,935.29,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),228000,105,4,2171.43,1,Piso,sabadell
Ca n'Oriac (Sabadell),284000,123,3,2308.94,2,Piso,valles_occidental
Ca n'Oriac (Sabadell),319000,200,4,1595.0,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),169000,70,3,2414.29,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),159900,232,4,689.22,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),189000,149,3,1268.46,1,Piso,barcelona
Ca n'Oriac (Sabadell),183000,180,4,1016.67,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),195000,100,4,1950.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),99500,67,3,1485.07,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),345000,223,4,1547.09,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),183000,180,4,1016.67,1,Piso,sabadell
Ca n'Oriac (Sabadell),239000,135,3,1770.37,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),259000,215,3,1204.65,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),298000,195,3,1528.21,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),369000,380,4,971.05,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),146000,97,3,1505.15,2,Piso,barcelona
Ca n'Oriac (Sabadell),260000,165,5,1575.76,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),108000,75,3,1440.0,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),365000,218,4,1674.31,1,Piso,barcelona
Ca n'Oriac (Sabadell),355000,165,4,2151.52,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),132500,56,2,2366.07,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),278000,265,4,1049.06,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),150000,116,5,1293.1,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),152260,70,2,2175.14,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),160000,232,3,689.66,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),313000,191,3,1638.74,2,Piso,sabadell
Ca n'Oriac (Sabadell),450000,332,6,1355.42,3,Piso,valles_occidental
Ca n'Oriac (Sabadell),450000,288,4,1562.5,4,Casa,valles_occidental
Ca n'Oriac (Sabadell),325000,165,3,1969.7,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),170000,73,3,2328.77,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),255000,99,4,2575.76,2,Atico,barcelona
Ca n'Oriac (Sabadell),178000,105,4,1695.24,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),360000,230,4,1565.22,3,Casa,valles_occidental
Ca n'Oriac (Sabadell),295000,405,4,728.4,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),178000,82,3,2170.73,1,Piso,sabadell
Ca n'Oriac (Sabadell),170900,77,2,2219.48,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),104500,47,1,2223.4,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),150000,76,2,1973.68,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),60000,71,2,845.07,1,Piso,barcelona
Ca n'Oriac (Sabadell),200000,120,3,1666.67,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),159000,67,2,2373.13,1,Piso,barcelona
Ca n'Oriac (Sabadell),139000,74,3,1878.38,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),147000,106,4,1386.79,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),412000,389,4,1059.13,3,Piso,sabadell
Ca n'Oriac (Sabadell),170000,95,4,1789.47,1,Piso,valles_occidental
Ca n'Oriac (Sabadell),160000,232,3,689.66,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),325000,165,3,1969.7,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),112000,90,3,1244.44,1,Piso,sabadell
Ca n'Oriac (Sabadell),133000,57,3,2333.33,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),136000,150,3,906.67,2,Casa,valles_occidental
Ca n'Oriac (Sabadell),149000,80,3,1862.5,1,Piso,sabadell
Ca n'Oriac (Sabadell),450000,332,6,1355.42,3,Atico,barcelona
Ca n'Oriac (Sabadell),99000,80,3,1237.5,1,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),280000,265,4,1056.6,2,Piso,sabadell
Ca n'Oriac (Sabadell),149840,70,3,2140.57,1,Casa,valles_occidental
Ca n'Oriac (Sabadell),260000,165,5,1575.76,2,Piso,valles_occidental_sud
Ca n'Oriac (Sabadell),255000,98,3,2602.04,3,Piso,sabadell
Ca n'Oriac (Sabadell),205000,70,2,2928.57,1,Piso,valles_occidental_sud
